postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,videoUrl,viewCount,caption,profileUrl,username,imgUrl,postId,timestamp,query,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,location,locationId,fullName,playCount,videoDuration,taggedFullName7,taggedUsername7
https://www.instagram.com/p/CDlNXHvq_r1/,"""Connais toi toi-même"" ! Les réseaux du futur, les objets connectés, la télémédecine restent toujours au service de l'humain, de la connaissance de soi et du bien-être. Bien se connaitre, c'est aussi pouvoir mieux prendre soin de soi, et in fine, être plus zen ! 🧘‍♂️

📷: @marziagmb

- - - - - - - - - - - - - - - - - - - - - - - - - 
""Know Thyself"" ! The networks of tomorrow, Smartobjects, and remote medicin are always gonna be about humans, a better understanding of ourselves, and most of all, well-being. Knowing yourself also means taking better care of yourself, and in the end, being more zen 🧘‍♂️

📷: @marziagmb

#5G #5Gnetwork #5Gtelco #5Gtechnology
#telco #business #iot
#healthcare #wellbeing #digitalwellbeing
#sportmotivation ##healthtech #SportTech",18,170,2020-08-07T08:28:18.000Z,false,false,Photo,,,"Photo shared by Orange on August 07, 2020 tagging @orange, and @marziagmb.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/116825425_315488462971492_4595251707029847420_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=qIp-s5bNQ1sAX_HZ8KQ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM3MDM1OTU0MjM0OTAzNjI3Nw%3D%3D.2-ccb7-5&oh=00_AT-6IdSvGYISA1h4HiCLPFJIGozFSuTfiCzkWD3lEu9lrQ&oe=635317FA&_nc_sid=6136e7,2370359542349036277_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,Orange,orange,Marzia Gamba | Still Life,marziagmb,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CDRFX-5KMkp/,"L'Internet des Objets, késako ? il s'agit tout simplement des liens entre tous nos objets connectés, et leur présence sur internet ! De plus en plus d'outils permettent d'analyser, en temps réel, notre état de santé : montres, traqueur cardiaque, smart wear, balances connectés... Le but ? Que ces données donnent à chacun des clés supplémentaires de compréhension de soi, mais aussi de nous connecter entre nous : partager un run avec ses amis, encourager un proche pour un nouveau record... Parce que l'Internet des Objets, c'est avant tout le lien humain 🤝 
📷: @marziagmb

- - - - - - - - - - - - - - - - - - - - - - - - - 
The Internet of Objects, what's that ? It simply is what connects all our smart tech to their online presence. The constantly increasing number of tools to analyse in real time our health and performance can help understand our limits and capabilities better, but also connect us to one another. Because the Internet of Objects is inherently human before all 🤝 
📷: @marziagmb

#5G #5Gnetwork #5Gtelco #5Gtechnology
#telco #business #iot
#healthcare #wellbeing #digitalwellbeing
#sportmotivation ##healthtech #SportTech",13,167,2020-07-30T12:53:42.000Z,false,false,Photo,,,"Photo shared by Orange on July 30, 2020 tagging @marziagmb, and @orange_france.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/116142191_986732308427437_2632198606885220183_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=tg9yO9WR2qcAX-lfeBc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM2NDY5NDkxNzY1NzcwODg0MQ%3D%3D.2-ccb7-5&oh=00_AT_1qxuAze4TbpGM57RFkMy-WnwIC8TCkzBbG96nTnWZeg&oe=635364E4&_nc_sid=6136e7,2364694917657708841_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,Marzia Gamba | Still Life,marziagmb,Orange France,orange_france,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CDJMZnTsSg0/,"Qui dit sport, dit Fans et Expérience de jeu. Mais connaissez-vous les smart objects dans ce domaine ?
Des montres au smartphones en passant par le ""smartwear"", les réseaux de demain et l'internet des objets permettent d'analyser en direct les données des sportifs, afin de permettre une progression toujours plus grande !
La data au service de la performance, mais aussi d'une meilleure connaissance de soi, des nos limites, de nos records...
Le mieux dans tout ça ? Ces données peuvent aider à la détection d'anomalies médicales, et donc à la médecine préventive ! 

📷: @marziagmb

- - - - - - - - - - - - - - - - - - - - - - - - - 

If you're a sport enthusiast you know about the fans, the stadiums, the thrill of a game, but do you know how smart objects can improve this field ? 
From smartwatches to track your runs, to smart balls or shoes to collect real-time data about your game, the possibilities are endless ! All this data collected can help you achieve your goal, wether it is to be the next Ronaldinho, run a marathon, or simply feel better! Even better, when well analysed, the data can show medical anomalies, and help prevent diseases and medical conditions ! 

📷: @marziagmb

#mondaymotivation #5G #5Gnetwork #5Gtelco #5Gtechnology
#telco #business #iot
#healthcare #wellbeing #digitalwellbeing
#sportmotivation ##healthtech #SportTech",10,192,2020-07-27T11:21:10.000Z,false,false,Photo,,,"Photo by Orange on July 27, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/115925085_124969165625702_6200981260048814394_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=1wUayYEViAwAX9tFklj&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM2MjQ3NDAxNjI4Mzg5NTg2MA%3D%3D.2-ccb7-5&oh=00_AT_KQhdXiaIfBgXsXanpO5Y_JQ1lZ5FH2He9qUqRzIDkkQ&oe=6352605C&_nc_sid=6136e7,2362474016283895860_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CDBQLr5sBb0/,"Les objets connectés sont dans notre quotidien : des montres au smartphones en passant par le ""smartwear"". 
Les réseaux de demain et l'internet des objets permettent d'analyser en direct les données des sportifs, afin de permettre une progression toujours plus grande ! 
La data au service de la performance, mais aussi d'une meilleure connaissance de soi, de nos limites, de nos records... 
Le mieux dans tout ça ? Les données enregistrées peuvent aider à la détection d'anomalies médicales, et donc à la médecine préventive !
📷: @marziagmb

- - - - - - - - - - - - - - - - - - - - - - - - 
#5G #5Gtelco #5gtechnology 
#iot #connectedobjects #smartwear #smartwearable #dataforgood 
#telemedicine #wellbeing #remotelife #smartlife",9,183,2020-07-24T09:20:18.000Z,false,false,Photo,,,"Photo by Orange on July 24, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/111641660_1089291164799024_2536295113887706954_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Dg0zHpdip1cAX-sviQt&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM2MDIzODg1MTUxNjAxMjI3Ng%3D%3D.2-ccb7-5&oh=00_AT_CfdLkLlzHrk9Reauj2SI-KLvpRVyj7FMgIfKw4J9G-Q&oe=63532ED3&_nc_sid=6136e7,2360238851516012276_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CC6HqIssg2F/,"Pouvoir consulter son médecin à distance, que l'on soit en ville ou à la campagne, en Haute Définition et sans latence, c'est prendre soin de soi et des autres, où que l'on soit !
En effet, en médecine la téléconsultation devrait permettre de lutter contre les déserts médicaux, tout en limitant la propagation des maladies. 
De nombreux avantages, tels que la disponibilité des professionnels de santé, une relation médecin-patient plus directe et efficace ou encore des technologies pour un meilleur quotidien.
Bienvenue dans le bien-être 2.0 !
📷: @marziagmb
- - - - - - - - - - - - - - - - - - - - - - - - - 
Being able to consult with your practician even from a remote location, in High Definition, and no latency, is taking care of yourself as much as others! 
Remote consultation can help reduce the gap between high density and low density areas when it comes to the number of doctors and practicians, and it is a great way to stop the propagation of diseases. More medical staff, a better patient-doctor relationship, all in all, technologies for a better everyday life : welcome to healthcare 2.0!
📷: @marziagmb
—————————
#5G #5Gnetwork #5Gtelco #5Gtechnology
#telco #business
#healthcare #wellbeing #digitalwellbeing
#telemedicine #remoteconsultation 
#tips #comfy",4,189,2020-07-21T14:51:08.000Z,false,false,Photo,,,"Photo by Orange on July 21, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/115876425_1017218772066444_4639336361069495723_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=bP0ZzYbhUVQAX_5njKV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM1ODIzMTAzNjc2NTI3NzU3Mw%3D%3D.2-ccb7-5&oh=00_AT8lbLX5ZHv3mnqU-odDOO3kpbHOB1acR_av_-Kk2_9zrg&oe=63531909&_nc_sid=6136e7,2358231036765277573_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCxo1qIsJyd/,"Les réseaux de demain, c'est bien sûr un confort de travail aussi un accès pour tous aux soins et à la télémédecine. Un bond en avant médical !
Pouvoir consulter un practicien depuis chez soi, c'est garantir la sécurité de tous, en plus de contribuer à l'hôpital de demain. Plus de précision, de données, de gain de temps et d'espace, ...
📷: @marziagmb
- - - - - - - - - - - - - - - - - - - - - - - - - 
The networks of tomorrow also mean a greater acces for everyone to healthcare and remote consultation. The ability to consult a doctor from the comfort and safety of your home is a must in these troubled times ! More precision, more data, more time and space, the virtual hospital is shaping up for a bright future, a better world.
📷: @marziagmb
- - - - - - - - - - - - - - - - - - - - - - - - - 
#5G #5Gnetwork #5Gtelco #5Gtechnology 
#telco #business 
#healthcare #wellbeing #digitalwellbeing 
#telemedicine 
#tips #comfy",16,178,2020-07-18T07:47:54.000Z,false,false,Photo,,,"Photo by Orange on July 18, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/108293424_193077252162429_8811680903671728790_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=YA1nw1MRSTgAX_YaYwc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM1NTg0MzY4OTMyNzEzOTk5Nw%3D%3D.2-ccb7-5&oh=00_AT8ejl9NW73OX_22m26MjPEphO60jXx39qdpBGjfhk6CUQ&oe=6352A1D5&_nc_sid=6136e7,2355843689327139997_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCp2N1ksxXy/,"En somme, le télétravail, c'est pas la mer à boire, plutôt l'occasion d'améliorer sa productivité dans un cadre agréable, comme si vous étiez au bureau, mais en mieux !
De quoi amener de nouvelles habitudes de travail, vers un avenir professionnel radieux… 
📷: @Emmabirski 
- - - - - - - - - - - - - - - - - - - - - - - - - 
Now you get why we love working from home ! All you need is a good connection to better your productivity, is a friendly environment, just like the office, just... Better! Time to make some new work habits out of this ! 
📷: @Emmabirski
 
#5G #5Gtelco #5Gnetwork #telco #business #remote #workfromhome #futureofwork
#tips #comfy #teletravail #workingremotely",10,211,2020-07-15T07:10:52.000Z,false,false,Photo,,,"Photo by Orange on July 15, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/109818201_606734323148195_8988715328670590963_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Vtw92iEANMwAX_CuccP&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM1MzY1MDcyNTY2NjYyNTAxMA%3D%3D.2-ccb7-5&oh=00_AT-AY8idf_MlCqxiG89op5zUk9lPj5IwGf49KTOf-fV0tw&oe=6351DD99&_nc_sid=6136e7,2353650725666625010_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCX1zjEModZ/,"Le confort de travailler chez soi, c'est aussi être entouré d'objets familiers, du vase de belle-maman aux pantoufles, en passant par le choix de la musique à portée de clic ! 🎧⚡️ 📷: @Emmabirski  - - - - - - - - - - - - - - - - - - - - - - - - -  What makes working from home so comfy is being surrounded by familiar objects, such as this lovely vase, these slippers, and even being able to (finally) choose the music ! 🎧⚡️ 📷: @Emmabirski

- - - - - - - - - - - - - - - - - - - - - - - - 
#5G #5Gtelco #5Gnetwork #telco #business 
#remote #workfromhome 
#tips #comfy 
#teletravail #workingremotely",11,227,2020-07-08T07:20:57.000Z,false,false,Photo,,,"Photo by Orange on July 08, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/102914732_1167009220331877_6019606700565666533_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=eiNS_bKykuYAX8Nu1jR&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0ODU4MjM2OTUwNjc4OTIwOQ%3D%3D.2-ccb7-5&oh=00_AT-_M5F6Y2Y52JFKhBGxiTM5Ur3Y36PEXM_ERP5_98JmAg&oe=63534E31&_nc_sid=6136e7,2348582369506789209_34045190,2022-10-16T11:03:57.540Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCTGt6VMwQ9/,"Une astuce pour bien travailler de chez soi ? S'habiller comme pour aller au travail !
On adore tous ce vieux peignoir ultra-confortable, mais il est temps d'enfiler une chemise ultra-rapidement ! 👔 
📷: @Emmabirski
- - - - - - - - - - - - - - - - - - - - - - - - - 
Working from home 101: dress properly ! We know you wouldn't wear your PJ's to work... Would you ? 👔
📷: @Emmabirski
- - - - - - - - - - - - - - - - - - - - - - - - - 

#remote #workingremotely #mondaymotivation #workfromhome #teletravail #travailalamaison #tips #comfy
#5G #5Gnetwork #telco",8,208,2020-07-06T11:12:32.000Z,false,false,Photo,,,"Photo by Orange on July 06, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/106486209_294104238445310_937742892778870345_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pT4-2bV365YAX9r4WSN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0NzI0OTM3NDA3ODM3MDg3Nw%3D%3D.2-ccb7-5&oh=00_AT8sO7MoixbIow_AHXmlxlS7mXk2eDDqYA9i_A3Gi_gEEQ&oe=6353BAC8&_nc_sid=6136e7,2347249374078370877_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCL3Ck5M_Pg/,"La clé pour bien travailler de chez soi ? 
Une bonne séparation du pro et du perso ! Un bon smartphone et un laptop, pour pouvoir travailler de partout : salon, cuisine, salle de bain... 
Une bonne connexion, et c'est parti ! 
📷: @Emmabirski
- - - - - - - - - - - - - - - - - - - - - - - - - 
The key to work from home in a effective manner ? A good separation of professionnal and personnal life! All you need is a smartphone, your laptop, and a good connexion, of course !
📷: @Emmabirski
 
#remote #workingremotely #Tgif #fridaymood #friday #workfromhome #teletravail #travailalamaison #tips #comfy
#5G #5Gnetwork #telco",7,181,2020-07-03T15:40:51.000Z,false,false,Photo,,,"Photo by Orange on July 03, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/106642269_156039526008656_2252522157363629439_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=3gL-sMT77lIAX-Vueuj&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0NTIxMDEwMDU4Nzk1MTA3Mg%3D%3D.2-ccb7-5&oh=00_AT_Usywuk1I_VB1TLvbyE6gLDpQB4eF5BUPIhKCcmpDi2g&oe=6352FC51&_nc_sid=6136e7,2345210100587951072_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCGBWKOHkln/,"Un peu trop à l’aise ce collègue 🐱 ! 
Travailler de la maison ou au bureau, cela demande un certain confort, de la chaise de bureau à la vitesse de connexion ⚡️
📷: @Emmabirski
- - - - - - - - - - - - - - - - - - - - - - - - - 
When your coworker is a bit too cuddly 🐱... Just like in the office, working from home requires a certain level of comfort, from your desk chair to your broadband connexion ⚡️
📷: @Emmabirski
—/—-/—-/—-
#remote #workingremotely #workfromhome #teletravail #travailalamaison #catsofinstagram #comfy
#5G #5Gnetwork #telco",7,609,2020-07-01T09:15:28.000Z,false,false,Photo,,,"Photo by Orange on July 01, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/105999590_268980481023739_8872312297387082905_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=l5ezi1WY6LQAX8C-pxz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0MzU2NjU3Njk0MjIwNTI4Nw%3D%3D.2-ccb7-5&oh=00_AT-QakzoG7Kfu2kE0tFA9A0H7LolDlQYvtLkzISto15n2g&oe=63534904&_nc_sid=6136e7,2343566576942205287_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CCAnTAGH7bb/,"L'été est là, les vacances se rapprochent, les téléconférences se raccourcissent...
Le confinement a montré à beaucoup d'entreprises l'importance d'une connexion sans latence lors des réunions à distance, afin de faciliter les échanges, et de faire du télétravail... une fête ! 🎊 📷: @emmabirski - - - - - - - - - - - - - - - - - - - - - - - - - 
Summer is here, holidays are getting closer, conference calls getting shorter... Speed matters, and not only when you try to run on the beach! 
Quarantine showed a lot of companies how important a good 0-latency connection is. The faster the connection, the better, when it comes to keeping a good team spirit remotely, and making working from home... fun! 🎊
📷: @emmabirski - - - - - - - - - - - - - - - - - - - - - - - - - 
#remote #workingremotely #workfromhome #teletravail #travailalamaison #bonnesemaine #mondaymotivation 
#5G #5Gnetwork #telco",3,223,2020-06-29T06:51:38.000Z,false,false,Photo,,,"Photo by Orange on June 28, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/105993855_169608994547223_1355258918268654170_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=XHSj9agrnU0AX8fL1pG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0MjA0NDYzNTgxOTM5MDY4Mw%3D%3D.2-ccb7-5&oh=00_AT9Ujt1m8fvGCPBBKBfcu01gDPeKn4INjy5YLjhlvDwxeQ&oe=6353436E&_nc_sid=6136e7,2342044635819390683_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CBvz_NQKCgq/,"En exclusivité pour @Orange, la photographe @Margueritebornhauser a illustré le déconfinement avec la douceur et la sensibilité qui caractérise son travail. De la @mep à Tokyo, ses photos font le tour du monde, c’était donc un honneur pour nous de collaborer avec cette talentueuse artiste ! - - - - - - - - - - - - - - - - - -
@Orange ‘s been proud to present the wonderful exclusive series shot by @Margueritebornhauser to illustrate her tender, dreamy view of theend of quarantine. From Paris to Tokyo, her pictures travel the world when we can't, this unique collaboration has truly been an honour 📸

#covid19 #stopcovid19 #Fisheyelemag #society #société #inspiration #greenzone #photography #colors #contemporaryart #contemporaryphotography #confinement #lockdown",28,114,2020-06-22T18:17:23.000Z,false,false,Video,https://scontent-frt3-2.cdninstagram.com/v/t50.16885-16/105860955_2858014817759007_4005995039258632873_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=G-uw4nuoe8gAX-bSyZ-&edm=ABmJApABAAAA&vs=17924936335409227_1058373013&_nc_vs=HBksFQAYJEdGdFBUd1lmci1sdFdTY0tBS25pLUhaREo1ZzNidlZCQUFBRhUAAsgBABUAGCRHR1ZsUFFhMFRtZVFKUkFFQUJnbGpjb1Vkd1ZLYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaW1o3izajXPxUCKAJDMywXQFkCHKwIMScYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=7-5&oe=634E1DA4&oh=00_AT96orgIPoGAekSNuGISpLSyNCxDQJZu29pS3WNs9w1xQA&_nc_sid=6136e7,1581,,https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/104434652_749105109195419_4486520570644942842_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=EGkAuWIUYMMAX9AxQaE&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjMzNzMxNTM3NTU1NzM4ODMzMA%3D%3D.2-ccb7-5&oh=00_AT-QO1H_KktjjD14dUUX9enhrJYOkjtyHGYCxR9GGUb4LA&oe=6352CB0C&_nc_sid=6136e7,2337315375557388330_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,100.033,,
https://www.instagram.com/p/CBm3d2lHC6Q/,"À l’approche de l'été, le monde s'ouvre et se réveille, les terrasses se remplissent et les sorties se font douces. De près, de loin, mais prudemment, on redécouvre les petites joies du quotidien, les commerces et restaurants, l’animation de nos quartiers. 
C'est aussi la fin de ce journal de déconfinement par la talentueuse 📸 @margueritebornhauser pour @Orange 🧡
- - - - - - - -
Only few days before Summer, the world is slowly waking up, restaurants are filling up and nights out keep getting sweeter.
Intimacy, from afar and with caution, whilst enjoying the newly rediscovered pleasures of the small businesses of our neighbourhoods.
This pictures also marks the end of our collaboration with the wonderful @margueritebornhauser 📸 
#covid19 #stopcovid19 #Fisheyelemag #society #société #inspiration #greenzone #photography #colors #contemporaryart #contemporaryphotography #confinement #lockdown #summeriscoming",6,175,2020-06-19T06:52:41.000Z,false,false,Photo,,,"Photo by Orange in Paris, France.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/104211075_288409989202503_672727457396335942_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=8CM8htXji5MAX-hR_uJ&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjMzNDc5NzQwMDg2NTc3OTM0NA%3D%3D.2-ccb7-5&oh=00_AT_ztvpk9eUzKKLIVgWnf8DcywM07GrNLDw53oaZOgnjAA&oe=6353672F&_nc_sid=6136e7,2334797400865779344_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,"Paris, France",6889842,Orange,,,,
https://www.instagram.com/p/CBimNgdHEci/,"Tout est dans le regard ✨
Un simple regard peut communiquer énormément d’information. 
Le « Eye Contact » permet d’établir une connexion avec ceux que l’on aime.
✨Se regarder et garder les distances de sécurité. ✨
- - - - - - - -
📸 @margueritebornhauser - - - - - - - -
Your eyes.
One look can communicate a lot. 
The ""Eye Contact"" to connect to people we love.
Face covering and physical distancing. 
Be smart. - - - - - - - - 
#eyecontact #covid19 #stopcovid19
#Fisheyelemag #society #société #inspiration  #greenzone 
#photography #colors #contemporaryart #contemporaryphotography #confinement #lockdown",8,309,2020-06-17T15:04:56.000Z,false,false,Photo,,,"Photo by Orange on June 17, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/103824995_560375441516192_1020175207082648039_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Pe8PzjDOJNIAX8Kch4B&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjMzMzU5NTYxMDkwMDA4ODYxMA%3D%3D.2-ccb7-5&oh=00_AT_b9KQTFBWl7l7X1XHKKFkEURHzK-TRdyzH3YfC5nItnQ&oe=6353A0EE&_nc_sid=6136e7,2333595610900088610_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CBXrC8BH_4j/,"Here comes the sun ☀️ À quelques jours de l’été, nous avons tous cette envie d’évasion.
Faites-nous découvrir votre escapade préférée ! ▪️▪️▪️▪️▪️▪️▪️ 📸 @margueritebornhauser ▪️▪️▪️▪️▪️ ▪️▪️ Summer is coming soon. ☀️ A few days away from summer, we all have this desire to escape. 
What is your favorite getaway? ▪️▪️▪️▪️▪️
#summer #spring #summergoal #closeupphotography #niceshot 
#photography #youngtalent #lockdown #human #fisheyelemag",35,223,2020-06-13T09:15:32.000Z,false,false,Photo,,,"Photo by Orange on June 13, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/104013294_1579137205622458_4031996227732290693_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=i0E5gvV4ADYAX_gBQNg&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjMzMDUyMDY1MDA2OTgzNTI5OQ%3D%3D.2-ccb7-5&oh=00_AT964DECTSft25pvO-wYCqTDCYUC_TvtFqnXC93rE6MGDg&oe=63538352&_nc_sid=6136e7,2330520650069835299_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/CBQnH-sni3t/,"Ouvrir la porte et sortir.
Etre heureux d’apprendre l’ouverture de lieux qui comptent pour nous.
Ouvrir la porte, c’est aussi laisser la place à une relation privilégiée, un contact…
Ouvrir la porte et accueillir.
- - - - - - -
📸 @margueritebornhauser - - - - -- - - -
Open the door and get out.
Happy to read the opening of places that matter to us.
Opening the door, it also means giving way to a priceless relationship.
Open the door and smile. 
#photographylovers  #reality #stayhome #lockdownart #confinementcreatif #daydreamer
#deconfinement 
#contemporaryphotography #photography #colorphotography #youngtalent  #oftheafternoon",12,220,2020-06-10T15:26:35.000Z,false,false,Photo,,,"Photo by Orange on June 10, 2020.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/103932231_672088353341242_6951921550386972837_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=YEuR0ZDuFAMAX-Pp1Si&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjMyODUzMzA3OTUyMTM3MzY3Nw%3D%3D.2-ccb7-5&oh=00_AT-T_EU-kyLckGKQQA9KQlUxRdW-aCSdKnoOcgMM7oqDPQ&oe=6351FBA7&_nc_sid=6136e7,2328533079521373677_34045190,2022-10-16T11:03:58.590Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
